AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,active_source_revision,cloudy_pixel_percentage,exclusion_reason,experiment_design_hash,identity_correction,included,legacy_system_id,manifest_version,mgrs_tile,nominal_date,platform,processing_baseline_if_available,processing_version,product_id,product_version,query_config_hash,sensor,source_manifest_hash,system:id,system:index,system:time_start,window_end,window_start,year
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-19T04:18:00.823000+00:00,final-source-scenes-r2-asset-verified,16.424474,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210719T040549_N0301_R047_T47SNB_20210719T070756,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,1626668280823,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-19T04:17:46.287000+00:00,final-source-scenes-r2-asset-verified,40.819864,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210719T040549_N0301_R047_T47SNC_20210719T070756,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,1626668266287,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-24T04:18:02.179000+00:00,final-source-scenes-r2-asset-verified,51.147109,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210724T040551_N0301_R047_T47SNB_20210724T070941,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,1627100282179,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-24T04:17:47.650000+00:00,final-source-scenes-r2-asset-verified,62.492681,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210724T040551_N0301_R047_T47SNC_20210724T070941,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,1627100267650,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-29T04:18:00.571000+00:00,final-source-scenes-r2-asset-verified,15.226923,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210729T040549_N0301_R047_T47SNB_20210729T071155,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,1627532280571,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-07-29T04:17:46.034000+00:00,final-source-scenes-r2-asset-verified,33.630183,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210729T040549_N0301_R047_T47SNC_20210729T071155,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,1627532266034,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-03T04:17:47.304000+00:00,final-source-scenes-r2-asset-verified,59.465864,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210803T040551_20210803T041219_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210803T040551_N0301_R047_T47SNC_20210803T070446,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,1627964267304,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-08T04:17:59.736000+00:00,final-source-scenes-r2-asset-verified,51.412153,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210808T040549_N0301_R047_T47SNB_20210808T070913,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,1628396279736,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-08T04:17:45.200000+00:00,final-source-scenes-r2-asset-verified,60.901698,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210808T040549_N0301_R047_T47SNC_20210808T070913,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,1628396265200,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-13T04:18:01.320000+00:00,final-source-scenes-r2-asset-verified,4.578067,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210813T040551_N0301_R047_T47SNB_20210813T062026,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,1628828281320,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-13T04:17:46.793000+00:00,final-source-scenes-r2-asset-verified,13.928684,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210813T040551_N0301_R047_T47SNC_20210813T062026,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,1628828266793,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-23T04:18:00.894000+00:00,final-source-scenes-r2-asset-verified,26.441455,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNB,source-scenes-v1,47SNB,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210823T040551_N0301_R047_T47SNB_20210823T072459,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNB,20210823T040551_20210823T040922_T47SNB,1629692280894,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2021-08-23T04:17:46.368000+00:00,final-source-scenes-r2-asset-verified,42.943066,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNC,source-scenes-v1,47SNC,2021-08-10,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210823T040551_N0301_R047_T47SNC_20210823T072459,HARMONIZED,3d4cf4748e098e5b603fd523ad4a6b580870ad036f2a03b0632692fe9026ad79,sentinel2,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNC,20210823T040551_20210823T040922_T47SNC,1629692266368,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-09T04:18:11.754000+00:00,final-source-scenes-r2-asset-verified,50.609058,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,source-scenes-v1,47SNB,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220709T040601_N0400_R047_T47SNB_20220709T071002,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,1657340291754,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-09T04:17:57.206000+00:00,final-source-scenes-r2-asset-verified,30.223808,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,source-scenes-v1,47SNC,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220709T040601_N0400_R047_T47SNC_20220709T071002,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,1657340277206,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-19T04:18:10.582000+00:00,final-source-scenes-r2-asset-verified,31.363446,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,source-scenes-v1,47SNB,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220719T040601_N0400_R047_T47SNB_20220719T080557,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,1658204290582,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-19T04:17:56.036000+00:00,final-source-scenes-r2-asset-verified,56.207621,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,source-scenes-v1,47SNC,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220719T040601_N0400_R047_T47SNC_20220719T080557,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,1658204276036,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-24T04:18:03.811000+00:00,final-source-scenes-r2-asset-verified,17.645064,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNB,source-scenes-v1,47SNB,2022-07-20,Sentinel-2,04.00,04.00,S2B_MSIL2A_20220724T040549_N0400_R047_T47SNB_20220724T063541,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,1658636283811,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-24T04:17:49.266000+00:00,final-source-scenes-r2-asset-verified,38.190141,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNC,source-scenes-v1,47SNC,2022-07-20,Sentinel-2,04.00,04.00,S2B_MSIL2A_20220724T040549_N0400_R047_T47SNC_20220724T063541,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,1658636269266,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-29T04:18:08.207000+00:00,final-source-scenes-r2-asset-verified,14.013168,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNB,source-scenes-v1,47SNB,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220729T040551_N0400_R047_T47SNB_20220729T075955,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,1659068288207,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-29T04:17:53.674000+00:00,final-source-scenes-r2-asset-verified,21.362743,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNC,source-scenes-v1,47SNC,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220729T040551_N0400_R047_T47SNC_20220729T075955,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,1659068273674,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-08-08T04:18:10.327000+00:00,final-source-scenes-r2-asset-verified,27.64881,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNB,source-scenes-v1,47SNB,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220808T040601_N0400_R047_T47SNB_20220808T075905,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,1659932290327,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-08-08T04:17:55.789000+00:00,final-source-scenes-r2-asset-verified,47.31105,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNC,source-scenes-v1,47SNC,2022-07-20,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220808T040601_N0400_R047_T47SNC_20220808T075905,HARMONIZED,5b4d264cac04b912350bdb4968768c45e864d16edd7b4ffb149ba426444c238a,sentinel2,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,1659932275789,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-09T04:18:11.754000+00:00,final-source-scenes-r2-asset-verified,50.609058,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,source-scenes-v1,47SNB,2022-07-31,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220709T040601_N0400_R047_T47SNB_20220709T071002,HARMONIZED,9b69f6c07ebe43b15e20e76f599a392a826afc5b6cf9d3f26009d01062d5f121,sentinel2,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,1657340291754,2022-08-15,2022-07-16,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-09T04:17:57.206000+00:00,final-source-scenes-r2-asset-verified,30.223808,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,source-scenes-v1,47SNC,2022-07-31,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220709T040601_N0400_R047_T47SNC_20220709T071002,HARMONIZED,9b69f6c07ebe43b15e20e76f599a392a826afc5b6cf9d3f26009d01062d5f121,sentinel2,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,1657340277206,2022-08-15,2022-07-16,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-19T04:18:10.582000+00:00,final-source-scenes-r2-asset-verified,31.363446,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,source-scenes-v1,47SNB,2022-07-31,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220719T040601_N0400_R047_T47SNB_20220719T080557,HARMONIZED,9b69f6c07ebe43b15e20e76f599a392a826afc5b6cf9d3f26009d01062d5f121,sentinel2,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,1658204290582,2022-08-15,2022-07-16,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2022-07-19T04:17:56.036000+00:00,final-source-scenes-r2-asset-verified,56.207621,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,source-scenes-v1,47SNC,2022-07-31,Sentinel-2,04.00,04.00,S2A_MSIL2A_20220719T040601_N0400_R047_T47SNC_20220719T080557,HARMONIZED,9b69f6c07ebe43b15e20e76f599a392a826afc5b6cf9d3f26009d01062d5f121,sentinel2,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,1658204276036,2022-08-15,2022-07-16,2022
