sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,12878,35,0.03437908851906175,0.026268494012322265,-0.007749153001034149,0.8872202562783866,0.9450539447306081,12878,0.9500960258393122,-0.10984451297856215,21772,29,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,12562,35,0.03276787090508202,0.02603518126849447,0.011201835141759117,0.901516279074634,0.9574356314764106,12562,0.9566670469145518,-0.1034969265743731,12878,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,12562,35,0.03240289122117343,0.02566041957879865,0.010629727040392094,0.903697951242989,0.9575321915006954,12562,0.9651845293775365,-0.10629946842682428,21967,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,12562,35,0.03238195594840274,0.025405042661749318,0.008959961591067565,0.9038223511521477,0.9574378490920906,12562,0.9420722370334863,-0.10196279210887593,25664,30,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,9944,35,0.045445126783807015,0.03057501599825107,-0.005182730306361656,0.8320522392501571,0.9173562925565795,9944,0.7651286713759351,-0.02216140063193897,7151,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,9944,35,0.04439533443811092,0.030157692042525625,-0.002705559999931465,0.8397218787977614,0.9174215058616559,9944,0.8108069344020696,-0.029505251528351706,22802,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,9944,35,0.044234459603922714,0.030563905064161814,-0.00027183822171593565,0.840881369929735,0.9174105554405579,9944,0.8191287695742704,-0.02883921448904861,35182,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,10590,35,0.041770991454958176,0.02814377979530259,-0.002771322869431882,0.80978579408143,0.9013083597147257,10590,0.8422012969950372,-0.033354068234430656,9944,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,10590,35,0.04232972842103968,0.02809254328373962,-0.004506045166228288,0.8046630754819879,0.9011722289431771,10590,0.8113005568367581,-0.029324509772948898,17095,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,10590,35,0.04211325113391286,0.02802702524915789,-0.004170171923816862,0.8066559009604909,0.9012392651990951,10590,0.8231354227588443,-0.031200259618727244,32746,35,2.0
