sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,modis,2023,2025,W2023,19714,35,0.0013973866886078281,0.0005043639318958239,5.338746494129846e-05,0.3467007507581136,0.6773100217015262,0.08785972865502209,-0.00495836726280192,19735,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,modis,2024,2025,W2024,19714,35,0.0014617486054493488,0.00048703880332019283,-1.5199265853920433e-05,0.2851345106359253,0.6656379940232189,0.06648543005758677,-0.0037040321884563997,19776,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,19714,35,0.001405484904459301,0.000522505972053386,7.17018486375943e-05,0.3391067347946436,0.6679461164118274,0.08560007123869384,-0.0047814266511862335,39544,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,19714,35,0.0014279668270120237,0.0004956895749900886,1.9162182154484727e-05,0.3177945378173176,0.672110477316157,0.0771793117882816,-0.004331080121572351,39511,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,19714,35,0.0014234360151635906,0.0005089603342774826,3.98302692231742e-05,0.3221168244229837,0.667738880856016,0.07890070740366159,-0.004406187323734002,59320,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,19409,35,0.0014114439101530634,0.0003075223163575963,-0.00022778335450381675,0.33131944849071526,0.8331868768243437,0.07234582425657227,-0.002354079278395429,15920,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,19409,35,0.0013988502054349153,0.0003033292286173068,-0.00022949888329997745,0.3431989091540668,0.8338967730611416,0.07641967106230589,-0.0025226223923841785,13138,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,19409,35,0.0014411683345800748,0.00033357314907715246,-0.00020267194590049584,0.3028586133668938,0.8193114344240175,0.0606354821449003,-0.0018160635498693982,19112,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,19409,35,0.0014066038777524,0.00030571378559613816,-0.00022871720468317611,0.3358975779137616,0.8335639739104711,0.0739497394767082,-0.002421353180539169,29058,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,19409,35,0.0014264547660531746,0.0003199277249092744,-0.00021544368954190486,0.3170208396755909,0.8280372737611729,0.06602687677569354,-0.002059250175016379,32250,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,19409,35,0.0014207297623155867,0.00031541032220365646,-0.00021965834038001323,0.3224920427285738,0.8303249108370648,0.06823296162413729,-0.0021594804794676107,48170,35
