sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,7703,6769,0.04030578844265727,0.03048982849635887,-0.015468692936757518,0.8671370657765952,0.9432044107014396,6769.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,6769,7703,0.03747095177857089,0.029195937019393714,0.016111491285468273,0.8732764069509674,0.9485628732209888,7703.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,14472,7706,0.035079502498665184,0.025987329652202767,0.010338035291513163,0.8863078898610104,0.9466749123190469,7706.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,15409,6769,0.04080818288188231,0.030770890517013774,-0.017053598119374448,0.8638042639854719,0.9432192314969646,6769.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,14475,7703,0.03404583980244379,0.02460644124563016,0.006027416391725859,0.8953844767052141,0.9486268562275305,7703.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,6472,4125,0.02892078751199252,0.020501805538981135,0.007591290464442704,0.699086217543583,0.8655299580848556,4125.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,4125,6472,0.030128170364415122,0.020401589282180867,-0.012424633224344709,0.8714131304338132,0.9591411146804948,6472.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,10000,6907,0.025041035597608768,0.01753902079374907,0.0016972691199543155,0.9256168864828233,0.9626523012931343,6907.0
