sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,modis,2022;2023;2024,2025,R2025-H3,3,18641,39,0.04012999511231113,0.031556505391957757,-0.008714596559029474,0.8311479335093583,0.9164204100718236,18641,0.9784204880714239,-0.10959248356672746,46987,39,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2023,2024,R2024-H1,1,8101,39,0.06351102268240354,0.04971939825384142,0.0037848327678427153,0.5331527884880158,0.7449942048303444,8101,0.6992721558332868,0.11623791401690031,13486,39,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2022;2023,2024,R2024-H2,2,8101,39,0.06319592580091916,0.04956245052812727,0.004430606520112243,0.53777363022117,0.7449873027554681,8101,0.6835517013062149,0.12590541518496368,19414,39,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2021;2022;2023,2024,R2024-H3,3,8101,39,0.06461577449036568,0.051168720685964286,0.015423447730491792,0.5167702480674474,0.7449686949689336,8101,0.6684171770853861,0.1455850077944359,31782,39,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2024,2025,R2025-H1,1,12809,39,0.06930352332933971,0.05761137565143094,-0.03481369055968494,0.520851659876744,0.8064575898009934,12809,0.5869177021573005,0.17692576741262633,8101,39,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2023;2024,2025,R2025-H2,2,12809,39,0.06605899469204621,0.05468206653328816,-0.029310543836986287,0.5646653059445994,0.8064575898009932,12809,0.6617374084268253,0.13718708793452378,21587,39,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-00,sentinel2,2022;2023;2024,2025,R2025-H3,3,12809,39,0.06594253937022404,0.054601719457529015,-0.029039273573789538,0.5661988550170851,0.8064575898009925,12809,0.6574934449657039,0.14002458930024503,27515,39,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2023,2024,R2024-H1,1,10862,35,0.0011409569570428367,0.0005067145646675059,0.000251655424959387,0.447245485481654,0.7265514894865384,10862,0.10616768742614131,-0.005509522937845851,15205,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2022;2023,2024,R2024-H2,2,10862,35,0.0011404660050552712,0.00047975060979944415,0.00021471498897972563,0.4477210819352204,0.7312316917309171,10862,0.102154150765038,-0.005330777255285372,24912,34,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2021;2022;2023,2024,R2024-H3,3,10862,35,0.0011371901409681791,0.0004356932315817568,0.0001581815847959241,0.4508892470789323,0.7418299141907915,10862,0.09821325907671415,-0.0051892499468762475,36059,34,1.0
