sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,modis,2023;2024,2025,R2025-H2,2,20256,39,0.04002219403667396,0.03149873150648692,-0.008592155694393184,0.8349875435964995,0.9189381442753426,20256,0.9587941745582006,-0.09651557567544966,40512,39,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,modis,2022;2023;2024,2025,R2025-H3,3,20256,39,0.03950793246460967,0.0311795790203666,-0.006579829909268814,0.8392009241772144,0.9189381442753431,20256,0.9752383787223426,-0.10571539832012011,60768,39,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2023,2024,R2024-H1,1,15819,39,0.06195879704205144,0.048382057279195576,0.0012095943697211099,0.5533298137635381,0.7591731831827757,15819,0.7072773331210739,0.11063274980962717,20246,39,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2022;2023,2024,R2024-H2,2,15819,39,0.06162515197688013,0.048268675226614696,0.0021346058500922396,0.5581274551887923,0.7591706043119105,15819,0.6930856764475316,0.11976048729312466,38486,39,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2021;2022;2023,2024,R2024-H3,3,15819,39,0.062407772065704276,0.04923844587240277,0.011376970264673955,0.5468329038170181,0.7591633450544479,15819,0.6830017839337724,0.13483239050190998,58460,39,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2024,2025,R2025-H1,1,19233,39,0.06578042869613936,0.05366386427684623,-0.030175287594914956,0.5492768605473178,0.806626166995203,19233,0.5891133459720425,0.17772086341269006,15819,39,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2023;2024,2025,R2025-H2,2,19233,39,0.06369246253404053,0.051737672263908636,-0.026505884948907207,0.5774359597685463,0.8066261669952028,19233,0.6589835714426328,0.13883223549832757,36065,39,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-00,sentinel2,2022;2023;2024,2025,R2025-H3,3,19233,39,0.06351907062745761,0.05157105451348401,-0.026067722528482853,0.57973354570652,0.8066261669952032,19233,0.6639249242787709,0.13626061451539856,54305,39,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2023,2024,R2024-H1,1,19872,35,0.0011672634524432333,0.00043329393839509173,0.00022542268807187237,0.45027634452663257,0.7349565179115062,19872,0.10954021202802688,-0.005685602641599026,19878,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2022;2023,2024,R2024-H2,2,19872,35,0.0011817737260908707,0.0003813881692805184,0.0001546346218398437,0.43652414567411935,0.7452122277692651,19872,0.09823332194897134,-0.005151154769054026,39027,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2021;2022;2023,2024,R2024-H3,3,19872,35,0.0011809444966472092,0.0003591872555819071,0.00012800579622820408,0.4373146300589754,0.7532417502327426,19872,0.09662792894359927,-0.005107224644724603,50177,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2024,2025,R2025-H1,1,14738,35,0.0013752216480642538,0.0006170496079467352,0.00013499608549721995,0.35245285149110306,0.6404183852649141,14738,0.10080825874284381,-0.0051651411704176945,19872,35,3.0
