sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,14011,14703,0.02510059605333676,0.018529404422511733,0.008738371386999413,0.9259375223524788,0.9673983956436245,14703.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,14703,14011,0.027523427083472798,0.019403133063712656,-0.008837362568920716,0.9260652620104594,0.9670414709008643,14011.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,14562,14011,0.03756541325010138,0.02903904900121977,-0.02585626924156271,0.8622727546326778,0.967233280727397,14011.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,14011,14562,0.044727625470611036,0.03309676554946997,0.02876972233649769,0.8146647757649037,0.947734267648174,14562.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,28573,14703,0.023844650684867776,0.016587007843985674,-0.003923489086698184,0.9331637466603058,0.9675355720354919,14703.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,29265,14011,0.03241243211131334,0.02359926363950323,-0.01781452035286063,0.8974662691626001,0.9670846508809767,14011.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,28714,14562,0.04150959563587396,0.03001612939826408,0.023976464722327596,0.8403741260850252,0.9477949213811346,14562.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,13060,14925,0.035404554830487885,0.024167783513706523,-0.0014521153615329617,0.8574723887448051,0.926160689259055,14925.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,14925,13060,0.04175058898741453,0.028376195696812035,0.0017598771842366764,0.8163974258579052,0.9037401124786795,13060.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,14910,13060,0.04194863644504787,0.029191087224592842,0.00421794533169524,0.8146514257617681,0.9036684129778778,13060.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,13060,14910,0.036009423391458774,0.02477230231840675,-0.004114721410399151,0.881026269416129,0.9394827973884029,14910.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,27970,14925,0.03541006431857202,0.024647290975848214,0.0009067869877684901,0.857428026358192,0.9261187904535835,14925.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,29835,13060,0.04182164399467897,0.028732058563130637,0.002918824184702689,0.8157719504382963,0.9037001823214785,13060.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,27985,14910,0.03593197358037894,0.02478918928526626,-0.0032972745591483194,0.8815375013509645,0.9394810352503,14910.0
